fname,label
f0002_us_f0002_00337.wav,female
f0002_us_f0002_00338.wav,female
f0002_us_f0002_00339.wav,female
f0002_us_f0002_00340.wav,female
f0002_us_f0002_00341.wav,female
f0002_us_f0002_00342.wav,female
f0002_us_f0002_00343.wav,female
f0002_us_f0002_00344.wav,female
f0002_us_f0002_00345.wav,female
f0002_us_f0002_00346.wav,female
f0002_us_f0002_00347.wav,female
f0002_us_f0002_00348.wav,female
f0002_us_f0002_00349.wav,female
f0002_us_f0002_00350.wav,female
f0002_us_f0002_00351.wav,female
f0002_us_f0002_00352.wav,female
f0002_us_f0002_00353.wav,female
f0002_us_f0002_00354.wav,female
f0002_us_f0002_00355.wav,female
f0002_us_f0002_00356.wav,female
f0002_us_f0002_00357.wav,female
f0002_us_f0002_00358.wav,female
f0002_us_f0002_00359.wav,female
f0002_us_f0002_00360.wav,female
f0002_us_f0002_00361.wav,female
f0002_us_f0002_00362.wav,female
f0002_us_f0002_00363.wav,female
f0002_us_f0002_00364.wav,female
f0002_us_f0002_00365.wav,female
f0002_us_f0002_00366.wav,female
f0002_us_f0002_00367.wav,female
f0002_us_f0002_00368.wav,female
f0002_us_f0002_00369.wav,female
f0002_us_f0002_00370.wav,female
f0002_us_f0002_00371.wav,female
f0002_us_f0002_00372.wav,female
f0002_us_f0002_00373.wav,female
f0002_us_f0002_00374.wav,female
f0002_us_f0002_00375.wav,female
f0002_us_f0002_00376.wav,female
f0002_us_f0002_00377.wav,female
f0002_us_f0002_00378.wav,female
f0002_us_f0002_00379.wav,female
f0002_us_f0002_00380.wav,female
f0002_us_f0002_00381.wav,female
f0002_us_f0002_00382.wav,female
f0002_us_f0002_00383.wav,female
f0002_us_f0002_00384.wav,female
f0002_us_f0002_00385.wav,female
f0002_us_f0002_00386.wav,female
f0002_us_f0002_00387.wav,female
f0002_us_f0002_00388.wav,female
f0002_us_f0002_00389.wav,female
f0002_us_f0002_00390.wav,female
f0002_us_f0002_00391.wav,female
f0002_us_f0002_00392.wav,female
f0002_us_f0002_00393.wav,female
f0002_us_f0002_00394.wav,female
f0002_us_f0002_00395.wav,female
f0002_us_f0002_00396.wav,female
f0002_us_f0002_00397.wav,female
f0002_us_f0002_00398.wav,female
f0002_us_f0002_00399.wav,female
f0002_us_f0002_00400.wav,female
f0002_us_f0002_00401.wav,female
f0003_us_f0003_00001.wav,female
f0003_us_f0003_00002.wav,female
f0003_us_f0003_00003.wav,female
f0003_us_f0003_00004.wav,female
f0003_us_f0003_00005.wav,female
f0003_us_f0003_00006.wav,female
f0003_us_f0003_00007.wav,female
f0003_us_f0003_00008.wav,female
f0003_us_f0003_00009.wav,female
f0003_us_f0003_00010.wav,female
f0003_us_f0003_00011.wav,female
f0003_us_f0003_00012.wav,female
f0003_us_f0003_00013.wav,female
f0003_us_f0003_00014.wav,female
f0003_us_f0003_00015.wav,female
f0003_us_f0003_00016.wav,female
f0003_us_f0003_00017.wav,female
f0003_us_f0003_00018.wav,female
f0003_us_f0003_00019.wav,female
f0003_us_f0003_00020.wav,female
f0003_us_f0003_00021.wav,female
f0003_us_f0003_00022.wav,female
f0003_us_f0003_00023.wav,female
f0003_us_f0003_00024.wav,female
f0003_us_f0003_00025.wav,female
f0003_us_f0003_00026.wav,female
f0003_us_f0003_00027.wav,female
f0003_us_f0003_00028.wav,female
f0003_us_f0003_00029.wav,female
f0003_us_f0003_00030.wav,female
f0003_us_f0003_00031.wav,female
f0003_us_f0003_00032.wav,female
f0003_us_f0003_00033.wav,female
f0003_us_f0003_00034.wav,female
f0003_us_f0003_00035.wav,female
f0003_us_f0003_00036.wav,female
f0003_us_f0003_00037.wav,female
f0003_us_f0003_00038.wav,female
f0003_us_f0003_00039.wav,female
f0003_us_f0003_00040.wav,female
f0003_us_f0003_00041.wav,female
f0003_us_f0003_00042.wav,female
f0003_us_f0003_00043.wav,female
f0003_us_f0003_00044.wav,female
f0003_us_f0003_00045.wav,female
f0003_us_f0003_00046.wav,female
f0003_us_f0003_00047.wav,female
f0003_us_f0003_00048.wav,female
f0003_us_f0003_00049.wav,female
f0003_us_f0003_00050.wav,female
f0003_us_f0003_00051.wav,female
f0003_us_f0003_00052.wav,female
f0003_us_f0003_00053.wav,female
f0003_us_f0003_00054.wav,female
f0003_us_f0003_00055.wav,female
f0003_us_f0003_00056.wav,female
f0003_us_f0003_00057.wav,female
f0003_us_f0003_00058.wav,female
f0003_us_f0003_00059.wav,female
f0003_us_f0003_00060.wav,female
f0003_us_f0003_00061.wav,female
f0003_us_f0003_00062.wav,female
f0003_us_f0003_00063.wav,female
f0003_us_f0003_00064.wav,female
f0003_us_f0003_00065.wav,female
f0003_us_f0003_00066.wav,female
f0003_us_f0003_00067.wav,female
f0003_us_f0003_00068.wav,female
f0003_us_f0003_00069.wav,female
f0003_us_f0003_00070.wav,female
f0003_us_f0003_00071.wav,female
f0003_us_f0003_00072.wav,female
f0003_us_f0003_00073.wav,female
f0003_us_f0003_00074.wav,female
f0003_us_f0003_00075.wav,female
f0003_us_f0003_00076.wav,female
f0003_us_f0003_00077.wav,female
f0003_us_f0003_00078.wav,female
f0003_us_f0003_00079.wav,female
f0003_us_f0003_00080.wav,female
f0003_us_f0003_00081.wav,female
f0003_us_f0003_00082.wav,female
f0003_us_f0003_00083.wav,female
f0003_us_f0003_00084.wav,female
f0003_us_f0003_00085.wav,female
f0003_us_f0003_00086.wav,female
f0003_us_f0003_00087.wav,female
f0003_us_f0003_00088.wav,female
f0003_us_f0003_00089.wav,female
f0003_us_f0003_00090.wav,female
f0003_us_f0003_00091.wav,female
f0003_us_f0003_00092.wav,female
f0003_us_f0003_00093.wav,female
f0003_us_f0003_00094.wav,female
f0003_us_f0003_00095.wav,female
f0003_us_f0003_00096.wav,female
f0003_us_f0003_00097.wav,female
f0003_us_f0003_00098.wav,female
f0003_us_f0003_00099.wav,female
f0003_us_f0003_00100.wav,female
f0003_us_f0003_00101.wav,female
f0003_us_f0003_00102.wav,female
f0003_us_f0003_00103.wav,female
f0003_us_f0003_00104.wav,female
f0003_us_f0003_00105.wav,female
f0003_us_f0003_00106.wav,female
f0003_us_f0003_00107.wav,female
f0003_us_f0003_00108.wav,female
f0003_us_f0003_00109.wav,female
f0003_us_f0003_00110.wav,female
f0003_us_f0003_00111.wav,female
f0003_us_f0003_00112.wav,female
f0003_us_f0003_00113.wav,female
f0003_us_f0003_00114.wav,female
f0003_us_f0003_00115.wav,female
f0003_us_f0003_00116.wav,female
f0003_us_f0003_00117.wav,female
f0003_us_f0003_00118.wav,female
f0003_us_f0003_00119.wav,female
f0003_us_f0003_00120.wav,female
f0003_us_f0003_00121.wav,female
f0003_us_f0003_00122.wav,female
f0003_us_f0003_00123.wav,female
f0003_us_f0003_00124.wav,female
f0003_us_f0003_00125.wav,female
f0003_us_f0003_00126.wav,female
f0003_us_f0003_00127.wav,female
f0003_us_f0003_00128.wav,female
f0003_us_f0003_00129.wav,female
f0003_us_f0003_00130.wav,female
f0003_us_f0003_00131.wav,female
f0003_us_f0003_00132.wav,female
f0003_us_f0003_00133.wav,female
f0003_us_f0003_00134.wav,female
f0003_us_f0003_00135.wav,female
f0003_us_f0003_00136.wav,female
f0003_us_f0003_00137.wav,female
f0003_us_f0003_00138.wav,female
f0003_us_f0003_00139.wav,female
f0003_us_f0003_00140.wav,female
f0003_us_f0003_00141.wav,female
f0003_us_f0003_00142.wav,female
f0003_us_f0003_00143.wav,female
f0003_us_f0003_00144.wav,female
f0003_us_f0003_00145.wav,female
f0003_us_f0003_00146.wav,female
f0003_us_f0003_00147.wav,female
f0003_us_f0003_00148.wav,female
f0003_us_f0003_00149.wav,female
f0003_us_f0003_00150.wav,female
f0003_us_f0003_00151.wav,female
f0003_us_f0003_00152.wav,female
f0003_us_f0003_00153.wav,female
f0003_us_f0003_00154.wav,female
f0003_us_f0003_00155.wav,female
f0003_us_f0003_00156.wav,female
f0003_us_f0003_00157.wav,female
f0003_us_f0003_00158.wav,female
f0003_us_f0003_00159.wav,female
f0003_us_f0003_00160.wav,female
f0003_us_f0003_00161.wav,female
f0003_us_f0003_00162.wav,female
f0003_us_f0003_00163.wav,female
f0003_us_f0003_00164.wav,female
f0003_us_f0003_00165.wav,female
f0003_us_f0003_00166.wav,female
f0003_us_f0003_00167.wav,female
f0003_us_f0003_00168.wav,female
f0003_us_f0003_00169.wav,female
f0003_us_f0003_00170.wav,female
f0003_us_f0003_00171.wav,female
f0003_us_f0003_00172.wav,female
f0003_us_f0003_00173.wav,female
f0003_us_f0003_00174.wav,female
f0003_us_f0003_00175.wav,female
f0003_us_f0003_00176.wav,female
f0003_us_f0003_00177.wav,female
f0003_us_f0003_00178.wav,female
f0003_us_f0003_00179.wav,female
f0003_us_f0003_00180.wav,female
f0003_us_f0003_00181.wav,female
f0003_us_f0003_00182.wav,female
f0003_us_f0003_00183.wav,female
f0003_us_f0003_00184.wav,female
f0003_us_f0003_00185.wav,female
f0003_us_f0003_00186.wav,female
f0003_us_f0003_00187.wav,female
f0003_us_f0003_00188.wav,female
f0003_us_f0003_00189.wav,female
f0003_us_f0003_00190.wav,female
f0003_us_f0003_00191.wav,female
f0003_us_f0003_00192.wav,female
f0003_us_f0003_00193.wav,female
f0003_us_f0003_00194.wav,female
f0003_us_f0003_00195.wav,female
f0003_us_f0003_00196.wav,female
f0003_us_f0003_00197.wav,female
f0003_us_f0003_00198.wav,female
f0003_us_f0003_00199.wav,female
f0003_us_f0003_00200.wav,female
f0003_us_f0003_00201.wav,female
f0003_us_f0003_00202.wav,female
f0003_us_f0003_00203.wav,female
f0003_us_f0003_00204.wav,female
f0003_us_f0003_00205.wav,female
f0003_us_f0003_00206.wav,female
f0003_us_f0003_00207.wav,female
f0003_us_f0003_00208.wav,female
f0003_us_f0003_00209.wav,female
f0003_us_f0003_00210.wav,female
f0003_us_f0003_00211.wav,female
f0003_us_f0003_00212.wav,female
f0003_us_f0003_00213.wav,female
f0003_us_f0003_00214.wav,female
f0003_us_f0003_00215.wav,female
f0003_us_f0003_00216.wav,female
f0003_us_f0003_00217.wav,female
f0003_us_f0003_00218.wav,female
f0003_us_f0003_00219.wav,female
f0003_us_f0003_00220.wav,female
f0003_us_f0003_00221.wav,female
f0003_us_f0003_00222.wav,female
f0003_us_f0003_00223.wav,female
f0003_us_f0003_00224.wav,female
f0003_us_f0003_00225.wav,female
f0003_us_f0003_00226.wav,female
f0003_us_f0003_00227.wav,female
f0003_us_f0003_00228.wav,female
f0003_us_f0003_00229.wav,female
f0003_us_f0003_00230.wav,female
f0003_us_f0003_00231.wav,female
f0003_us_f0003_00232.wav,female
f0003_us_f0003_00233.wav,female
f0003_us_f0003_00234.wav,female
f0003_us_f0003_00235.wav,female
f0003_us_f0003_00236.wav,female
f0003_us_f0003_00237.wav,female
f0003_us_f0003_00238.wav,female
f0003_us_f0003_00239.wav,female
f0003_us_f0003_00240.wav,female
f0003_us_f0003_00241.wav,female
f0003_us_f0003_00242.wav,female
f0003_us_f0003_00243.wav,female
f0003_us_f0003_00244.wav,female
f0003_us_f0003_00245.wav,female
f0003_us_f0003_00246.wav,female
f0003_us_f0003_00247.wav,female
f0003_us_f0003_00248.wav,female
f0003_us_f0003_00249.wav,female
f0003_us_f0003_00250.wav,female
f0003_us_f0003_00251.wav,female
f0003_us_f0003_00252.wav,female
f0003_us_f0003_00253.wav,female
f0003_us_f0003_00254.wav,female
f0003_us_f0003_00255.wav,female
f0003_us_f0003_00256.wav,female
f0003_us_f0003_00257.wav,female
f0003_us_f0003_00258.wav,female
f0003_us_f0003_00259.wav,female
f0003_us_f0003_00260.wav,female
f0003_us_f0003_00261.wav,female
f0003_us_f0003_00262.wav,female
f0003_us_f0003_00263.wav,female
f0003_us_f0003_00264.wav,female
f0003_us_f0003_00265.wav,female
f0003_us_f0003_00266.wav,female
f0003_us_f0003_00267.wav,female
f0003_us_f0003_00268.wav,female
f0003_us_f0003_00269.wav,female
f0003_us_f0003_00270.wav,female
f0003_us_f0003_00271.wav,female
f0003_us_f0003_00272.wav,female
f0003_us_f0003_00273.wav,female
f0003_us_f0003_00274.wav,female
f0003_us_f0003_00275.wav,female
f0003_us_f0003_00276.wav,female
f0003_us_f0003_00277.wav,female
f0003_us_f0003_00278.wav,female
f0003_us_f0003_00279.wav,female
f0003_us_f0003_00280.wav,female
f0003_us_f0003_00281.wav,female
f0003_us_f0003_00282.wav,female
f0003_us_f0003_00283.wav,female
f0003_us_f0003_00284.wav,female
f0003_us_f0003_00285.wav,female
f0003_us_f0003_00286.wav,female
f0003_us_f0003_00287.wav,female
f0003_us_f0003_00288.wav,female
f0003_us_f0003_00289.wav,female
f0003_us_f0003_00290.wav,female
f0003_us_f0003_00291.wav,female
f0003_us_f0003_00292.wav,female
f0003_us_f0003_00293.wav,female
f0003_us_f0003_00294.wav,female
f0003_us_f0003_00295.wav,female
f0003_us_f0003_00296.wav,female
f0003_us_f0003_00297.wav,female
f0003_us_f0003_00298.wav,female
f0003_us_f0003_00299.wav,female
f0003_us_f0003_00300.wav,female
f0003_us_f0003_00301.wav,female
f0003_us_f0003_00302.wav,female
f0003_us_f0003_00303.wav,female
f0003_us_f0003_00304.wav,female
f0003_us_f0003_00305.wav,female
f0003_us_f0003_00306.wav,female
f0003_us_f0003_00307.wav,female
f0003_us_f0003_00308.wav,female
f0003_us_f0003_00309.wav,female
f0003_us_f0003_00310.wav,female
f0003_us_f0003_00311.wav,female
f0003_us_f0003_00312.wav,female
f0003_us_f0003_00313.wav,female
f0003_us_f0003_00314.wav,female
f0003_us_f0003_00315.wav,female
f0003_us_f0003_00316.wav,female
f0003_us_f0003_00317.wav,female
f0003_us_f0003_00318.wav,female
f0003_us_f0003_00319.wav,female
f0003_us_f0003_00320.wav,female
f0003_us_f0003_00321.wav,female
f0003_us_f0003_00322.wav,female
f0003_us_f0003_00323.wav,female
f0003_us_f0003_00324.wav,female
f0003_us_f0003_00325.wav,female
f0003_us_f0003_00326.wav,female
f0003_us_f0003_00327.wav,female
f0003_us_f0003_00328.wav,female
f0003_us_f0003_00329.wav,female
f0003_us_f0003_00330.wav,female
f0003_us_f0003_00331.wav,female
f0003_us_f0003_00332.wav,female
f0003_us_f0003_00333.wav,female
f0003_us_f0003_00334.wav,female
f0003_us_f0003_00335.wav,female
f0003_us_f0003_00336.wav,female
f0003_us_f0003_00337.wav,female
f0003_us_f0003_00338.wav,female
f0003_us_f0003_00339.wav,female
f0003_us_f0003_00340.wav,female
f0003_us_f0003_00341.wav,female
f0003_us_f0003_00342.wav,female
f0003_us_f0003_00343.wav,female
f0003_us_f0003_00344.wav,female
f0003_us_f0003_00345.wav,female
f0003_us_f0003_00346.wav,female
f0003_us_f0003_00347.wav,female
f0003_us_f0003_00348.wav,female
f0003_us_f0003_00349.wav,female
f0003_us_f0003_00350.wav,female
f0003_us_f0003_00351.wav,female
f0003_us_f0003_00352.wav,female
f0003_us_f0003_00353.wav,female
f0003_us_f0003_00354.wav,female
f0003_us_f0003_00355.wav,female
f0003_us_f0003_00356.wav,female
f0003_us_f0003_00357.wav,female
f0003_us_f0003_00358.wav,female
f0003_us_f0003_00359.wav,female
f0003_us_f0003_00360.wav,female
f0003_us_f0003_00361.wav,female
f0003_us_f0003_00362.wav,female
f0003_us_f0003_00363.wav,female
f0003_us_f0003_00364.wav,female
f0003_us_f0003_00365.wav,female
f0003_us_f0003_00366.wav,female
f0003_us_f0003_00367.wav,female
f0003_us_f0003_00368.wav,female
f0003_us_f0003_00369.wav,female
f0003_us_f0003_00370.wav,female
f0003_us_f0003_00371.wav,female
f0003_us_f0003_00372.wav,female
f0003_us_f0003_00373.wav,female
f0003_us_f0003_00374.wav,female
f0003_us_f0003_00375.wav,female
f0003_us_f0003_00376.wav,female
f0003_us_f0003_00377.wav,female
f0003_us_f0003_00378.wav,female
f0003_us_f0003_00379.wav,female
f0003_us_f0003_00380.wav,female
f0003_us_f0003_00381.wav,female
f0003_us_f0003_00382.wav,female
f0003_us_f0003_00383.wav,female
f0003_us_f0003_00384.wav,female
f0003_us_f0003_00385.wav,female
f0003_us_f0003_00386.wav,female
f0003_us_f0003_00387.wav,female
f0003_us_f0003_00388.wav,female
f0003_us_f0003_00389.wav,female
f0003_us_f0003_00390.wav,female
f0003_us_f0003_00391.wav,female
f0003_us_f0003_00392.wav,female
f0003_us_f0003_00393.wav,female
f0003_us_f0003_00394.wav,female
f0003_us_f0003_00395.wav,female
f0003_us_f0003_00396.wav,female
f0003_us_f0003_00397.wav,female
f0003_us_f0003_00398.wav,female
f0003_us_f0003_00399.wav,female
f0003_us_f0003_00400.wav,female
f0003_us_f0003_00401.wav,female
f0003_us_f0003_00402.wav,female
f0003_us_f0003_00403.wav,female
f0003_us_f0003_00404.wav,female
f0003_us_f0003_00405.wav,female
f0003_us_f0003_00406.wav,female
f0003_us_f0003_00407.wav,female
f0003_us_f0003_00408.wav,female
f0003_us_f0003_00409.wav,female
f0003_us_f0003_00410.wav,female
f0003_us_f0003_00411.wav,female
f0003_us_f0003_00412.wav,female
f0003_us_f0003_00413.wav,female
f0003_us_f0003_00414.wav,female
f0003_us_f0003_00415.wav,female
f0003_us_f0003_00416.wav,female
f0003_us_f0003_00417.wav,female
f0003_us_f0003_00418.wav,female
f0003_us_f0003_00419.wav,female
f0003_us_f0003_00420.wav,female
f0003_us_f0003_00421.wav,female
f0003_us_f0003_00422.wav,female
f0003_us_f0003_00423.wav,female
f0003_us_f0003_00424.wav,female
f0003_us_f0003_00425.wav,female
f0003_us_f0003_00426.wav,female
f0003_us_f0003_00427.wav,female
f0003_us_f0003_00428.wav,female
f0003_us_f0003_00429.wav,female
f0003_us_f0003_00430.wav,female
f0003_us_f0003_00431.wav,female
f0003_us_f0003_00432.wav,female
f0003_us_f0003_00433.wav,female
f0003_us_f0003_00434.wav,female
f0003_us_f0003_00435.wav,female
f0003_us_f0003_00436.wav,female
f0003_us_f0003_00437.wav,female
f0003_us_f0003_00438.wav,female
f0003_us_f0003_00439.wav,female
f0003_us_f0003_00440.wav,female
f0003_us_f0003_00441.wav,female
f0003_us_f0003_00442.wav,female
f0003_us_f0003_00443.wav,female
f0003_us_f0003_00444.wav,female
f0003_us_f0003_00445.wav,female
f0003_us_f0003_00446.wav,female
f0003_us_f0003_00447.wav,female
f0003_us_f0003_00448.wav,female
f0003_us_f0003_00449.wav,female
f0003_us_f0003_00450.wav,female
f0003_us_f0003_00451.wav,female
f0003_us_f0003_00452.wav,female
f0003_us_f0003_00453.wav,female
f0003_us_f0003_00454.wav,female
f0003_us_f0003_00455.wav,female
f0003_us_f0003_00456.wav,female
f0003_us_f0003_00457.wav,female
f0003_us_f0003_00458.wav,female
f0003_us_f0003_00459.wav,female
f0004_us_f0004_00001.wav,female
f0004_us_f0004_00002.wav,female
f0004_us_f0004_00003.wav,female
f0004_us_f0004_00004.wav,female
f0004_us_f0004_00005.wav,female
f0004_us_f0004_00006.wav,female
f0004_us_f0004_00007.wav,female
f0004_us_f0004_00008.wav,female
f0004_us_f0004_00009.wav,female
f0004_us_f0004_00010.wav,female
f0004_us_f0004_00011.wav,female
f0004_us_f0004_00012.wav,female
f0004_us_f0004_00013.wav,female
f0004_us_f0004_00014.wav,female
f0004_us_f0004_00015.wav,female
f0004_us_f0004_00016.wav,female
f0004_us_f0004_00017.wav,female
f0004_us_f0004_00018.wav,female
f0004_us_f0004_00019.wav,female
f0004_us_f0004_00020.wav,female
f0004_us_f0004_00021.wav,female
f0004_us_f0004_00022.wav,female
f0004_us_f0004_00023.wav,female
f0004_us_f0004_00024.wav,female
f0004_us_f0004_00025.wav,female
f0004_us_f0004_00026.wav,female
f0004_us_f0004_00027.wav,female
f0004_us_f0004_00028.wav,female
f0004_us_f0004_00029.wav,female
f0004_us_f0004_00030.wav,female
f0004_us_f0004_00031.wav,female
f0004_us_f0004_00032.wav,female
f0004_us_f0004_00033.wav,female
f0004_us_f0004_00034.wav,female
f0004_us_f0004_00035.wav,female
f0004_us_f0004_00036.wav,female
f0004_us_f0004_00037.wav,female
f0004_us_f0004_00038.wav,female
f0004_us_f0004_00039.wav,female
f0004_us_f0004_00040.wav,female
f0004_us_f0004_00041.wav,female
f0004_us_f0004_00042.wav,female
f0004_us_f0004_00043.wav,female
f0004_us_f0004_00044.wav,female
f0004_us_f0004_00045.wav,female
f0004_us_f0004_00046.wav,female
f0004_us_f0004_00047.wav,female
f0004_us_f0004_00048.wav,female
f0004_us_f0004_00049.wav,female
f0004_us_f0004_00050.wav,female
f0004_us_f0004_00051.wav,female
f0004_us_f0004_00052.wav,female
f0004_us_f0004_00053.wav,female
f0004_us_f0004_00054.wav,female
f0004_us_f0004_00055.wav,female
f0004_us_f0004_00056.wav,female
f0004_us_f0004_00057.wav,female
f0004_us_f0004_00058.wav,female
f0004_us_f0004_00059.wav,female
f0004_us_f0004_00060.wav,female
f0004_us_f0004_00061.wav,female
f0004_us_f0004_00062.wav,female
f0004_us_f0004_00063.wav,female
f0004_us_f0004_00064.wav,female
f0004_us_f0004_00065.wav,female
f0004_us_f0004_00066.wav,female
f0004_us_f0004_00067.wav,female
f0004_us_f0004_00068.wav,female
f0004_us_f0004_00069.wav,female
f0004_us_f0004_00070.wav,female
f0004_us_f0004_00071.wav,female
f0004_us_f0004_00072.wav,female
f0004_us_f0004_00073.wav,female
f0004_us_f0004_00074.wav,female
f0004_us_f0004_00075.wav,female
f0004_us_f0004_00076.wav,female
f0004_us_f0004_00077.wav,female
f0004_us_f0004_00078.wav,female
f0004_us_f0004_00079.wav,female
f0004_us_f0004_00080.wav,female
f0004_us_f0004_00081.wav,female
f0004_us_f0004_00082.wav,female
f0004_us_f0004_00083.wav,female
f0004_us_f0004_00084.wav,female
f0004_us_f0004_00085.wav,female
f0004_us_f0004_00086.wav,female
f0004_us_f0004_00087.wav,female
f0004_us_f0004_00088.wav,female
f0004_us_f0004_00089.wav,female
f0004_us_f0004_00090.wav,female
f0004_us_f0004_00091.wav,female
f0004_us_f0004_00092.wav,female
f0004_us_f0004_00093.wav,female
f0004_us_f0004_00094.wav,female
f0004_us_f0004_00095.wav,female
f0004_us_f0004_00096.wav,female
f0004_us_f0004_00097.wav,female
f0004_us_f0004_00098.wav,female
f0004_us_f0004_00099.wav,female
f0004_us_f0004_00100.wav,female
f0004_us_f0004_00101.wav,female
f0004_us_f0004_00102.wav,female
f0004_us_f0004_00103.wav,female
f0004_us_f0004_00104.wav,female
f0004_us_f0004_00105.wav,female
f0004_us_f0004_00106.wav,female
f0004_us_f0004_00107.wav,female
f0004_us_f0004_00108.wav,female
f0004_us_f0004_00109.wav,female
f0004_us_f0004_00110.wav,female
f0004_us_f0004_00111.wav,female
f0004_us_f0004_00112.wav,female
f0004_us_f0004_00113.wav,female
f0004_us_f0004_00114.wav,female
f0004_us_f0004_00115.wav,female
f0004_us_f0004_00116.wav,female
f0004_us_f0004_00117.wav,female
f0004_us_f0004_00118.wav,female
f0004_us_f0004_00119.wav,female
f0004_us_f0004_00120.wav,female
f0004_us_f0004_00121.wav,female
f0004_us_f0004_00122.wav,female
f0004_us_f0004_00123.wav,female
f0004_us_f0004_00124.wav,female
f0004_us_f0004_00125.wav,female
f0004_us_f0004_00126.wav,female
f0004_us_f0004_00127.wav,female
f0004_us_f0004_00128.wav,female
f0004_us_f0004_00129.wav,female
f0004_us_f0004_00130.wav,female
f0004_us_f0004_00131.wav,female
f0004_us_f0004_00132.wav,female
f0004_us_f0004_00133.wav,female
f0004_us_f0004_00134.wav,female
f0004_us_f0004_00135.wav,female
f0004_us_f0004_00136.wav,female
f0004_us_f0004_00137.wav,female
f0004_us_f0004_00138.wav,female
f0004_us_f0004_00139.wav,female
f0004_us_f0004_00140.wav,female
f0004_us_f0004_00141.wav,female
f0004_us_f0004_00142.wav,female
f0004_us_f0004_00143.wav,female
f0004_us_f0004_00144.wav,female
f0004_us_f0004_00145.wav,female
f0004_us_f0004_00146.wav,female
f0004_us_f0004_00147.wav,female
f0004_us_f0004_00148.wav,female
f0004_us_f0004_00149.wav,female
f0004_us_f0004_00150.wav,female
f0004_us_f0004_00151.wav,female
f0004_us_f0004_00152.wav,female
f0004_us_f0004_00153.wav,female
f0004_us_f0004_00154.wav,female
f0004_us_f0004_00155.wav,female
f0004_us_f0004_00156.wav,female
f0004_us_f0004_00157.wav,female
f0004_us_f0004_00158.wav,female
f0004_us_f0004_00159.wav,female
f0004_us_f0004_00160.wav,female
f0004_us_f0004_00161.wav,female
f0004_us_f0004_00162.wav,female
f0004_us_f0004_00163.wav,female
f0004_us_f0004_00164.wav,female
f0004_us_f0004_00165.wav,female
f0004_us_f0004_00166.wav,female
f0004_us_f0004_00167.wav,female
f0004_us_f0004_00168.wav,female
f0004_us_f0004_00169.wav,female
f0004_us_f0004_00170.wav,female
f0004_us_f0004_00171.wav,female
f0004_us_f0004_00172.wav,female
f0004_us_f0004_00173.wav,female
f0004_us_f0004_00174.wav,female
f0004_us_f0004_00175.wav,female
f0004_us_f0004_00176.wav,female
f0004_us_f0004_00177.wav,female
f0004_us_f0004_00178.wav,female
f0004_us_f0004_00179.wav,female
f0004_us_f0004_00180.wav,female
f0004_us_f0004_00181.wav,female
f0004_us_f0004_00182.wav,female
f0004_us_f0004_00183.wav,female
f0004_us_f0004_00184.wav,female
f0004_us_f0004_00185.wav,female
f0004_us_f0004_00186.wav,female
f0004_us_f0004_00187.wav,female
f0004_us_f0004_00188.wav,female
f0004_us_f0004_00189.wav,female
f0004_us_f0004_00190.wav,female
f0004_us_f0004_00191.wav,female
f0004_us_f0004_00192.wav,female
f0004_us_f0004_00193.wav,female
f0004_us_f0004_00194.wav,female
f0004_us_f0004_00195.wav,female
f0004_us_f0004_00196.wav,female
f0004_us_f0004_00197.wav,female
f0004_us_f0004_00198.wav,female
f0004_us_f0004_00199.wav,female
f0004_us_f0004_00200.wav,female
f0004_us_f0004_00201.wav,female
f0004_us_f0004_00202.wav,female
f0004_us_f0004_00203.wav,female
f0004_us_f0004_00204.wav,female
f0004_us_f0004_00205.wav,female
f0004_us_f0004_00206.wav,female
f0004_us_f0004_00207.wav,female
f0004_us_f0004_00208.wav,female
f0004_us_f0004_00209.wav,female
f0004_us_f0004_00210.wav,female
f0004_us_f0004_00211.wav,female
f0004_us_f0004_00212.wav,female
f0004_us_f0004_00213.wav,female
f0004_us_f0004_00214.wav,female
f0004_us_f0004_00215.wav,female
f0004_us_f0004_00216.wav,female
f0004_us_f0004_00217.wav,female
f0004_us_f0004_00218.wav,female
f0004_us_f0004_00219.wav,female
f0004_us_f0004_00220.wav,female
f0004_us_f0004_00221.wav,female
f0004_us_f0004_00222.wav,female
f0004_us_f0004_00223.wav,female
f0004_us_f0004_00224.wav,female
f0004_us_f0004_00225.wav,female
f0004_us_f0004_00226.wav,female
f0004_us_f0004_00227.wav,female
f0004_us_f0004_00228.wav,female
f0004_us_f0004_00229.wav,female
f0004_us_f0004_00230.wav,female
f0004_us_f0004_00231.wav,female
f0004_us_f0004_00232.wav,female
f0004_us_f0004_00233.wav,female
f0004_us_f0004_00234.wav,female
f0004_us_f0004_00235.wav,female
f0004_us_f0004_00236.wav,female
f0004_us_f0004_00237.wav,female
f0004_us_f0004_00238.wav,female
f0004_us_f0004_00239.wav,female
f0004_us_f0004_00240.wav,female
f0004_us_f0004_00241.wav,female
f0004_us_f0004_00242.wav,female
f0004_us_f0004_00243.wav,female
f0004_us_f0004_00244.wav,female
f0004_us_f0004_00245.wav,female
f0004_us_f0004_00246.wav,female
f0004_us_f0004_00247.wav,female
f0004_us_f0004_00248.wav,female
f0004_us_f0004_00249.wav,female
f0004_us_f0004_00250.wav,female
f0004_us_f0004_00251.wav,female
f0004_us_f0004_00252.wav,female
f0004_us_f0004_00253.wav,female
